route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
116648,ALLGO,322,Lijn 322 (R-net) Almere Parkwijk - A'dam Amstel,,3,e00713,ffffff,
116649,ALLGO,326,Lijn 326 (R-net) Almere Stad - Blaricum P+R,,3,e00713,ffffff,
116650,ALLGO,327,Lijn 327 (R-net) Almere Haven - Amsterdam Amstel,,3,e00713,ffffff,
116651,ALLGO,330,Lijn 330 (R-net) Almere Buiten - A'dam Bijlmer,,3,e00713,ffffff,
116652,ALLGO,N22,Lijn N22 (NightGo) A'dam Leidsepl.- Almere Buiten,,3,f59c00,000000,
116653,ALLGO,N23,Lijn N23 (NightGo) A'dam Centraal - Almere Centrum,,3,e00713,ffffff,
116654,ALLGO,M1,Lijn M1 (Havenmetro) Stat. Centrum - Haven Centrum,,3,0067a7,ffffff,
116655,ALLGO,M2,Lijn M2 (Buitenmetro) Stat. Centrum - Striphelden,,3,0ba13b,ffffff,
116656,ALLGO,M3,Lijn M3 (Muziekmetro) Stat. Centrum - Muziekwijk,,3,e00713,ffffff,
116657,ALLGO,M4,Lijn M4 (Poortmetro) Stat. Centrum - Stat. Poort,,3,fdc300,000000,
116658,ALLGO,M5,Lijn M5 (Dansmetro) Stat. Centrum  - Parkwijk,,3,f59c00,000000,
116659,ALLGO,M6,Lijn M6 (Noorderplassenmetro) Stat. Cen. - Nrdpl.,,3,007a86,ffffff,
116660,ALLGO,M7,Lijn M7 (Parkmetro) Stat. Centrum - Oostvaarders,,3,912e7b,ffffff,
116661,ALLGO,M8,Lijn M8 (Nobelhorstmetro) Stat. Centr - Nobelhorst,,3,cdd500,000000,
116662,ALLGO,22,Lijn 22 (FlexiGo) Station Buiten - De Vaart,,3,858c96,ffffff,
116663,ALLGO,24,Lijn 24 (DuinGo) Station Poort - Duin,,3,858c96,ffffff,
122005,ARR,3,P3 - Vertrekhallen - Plaza,,3,,,
122052,ARR,1,Capital Programme - Plaza,,3,,,
126523,ARR,11,Maastricht Station via Centrum - Station.,,3,c6a572,000000,
127911,ARR,60,Echt - Maria Hoop,,3,00becd,000000,
127912,ARR,61,Roermond via Montfort - Echt,,3,00becd,000000,
127913,ARR,62,Roermond via Herkenbosch - Roermond.,,3,00becd,000000,
127914,ARR,63,Roermond via Posterholt - Roermond.,,3,00becd,000000,
127915,ARR,66,Venlo via Reuver - Roermond,,3,00becd,000000,
127916,ARR,67,Roermond via Linne - Echt,,3,00becd,000000,
127917,ARR,68,Roermond via Stevensweert - Echt,,3,00becd,000000,
127918,ARR,70,Venlo via Meijel - Weert,,3,00becd,000000,
127919,ARR,71,Weert via Roggel - Meijel,,3,00becd,000000,
127920,ARR,72,Roermond via Panningen - Venlo,,3,00becd,000000,
127921,ARR,73,Roermond - Weert,,3,00becd,000000,
127922,ARR,74,Nederweert via Weert - Stramproy,,3,00becd,000000,
127923,ARR,75,Meijel - Roermond,,3,00becd,000000,
127924,ARR,76,Maasbracht - Ell,,3,00becd,000000,
127925,ARR,77,Venlo via Kessel - Roermond,,3,00becd,000000,
127926,ARR,78,Baarlo - Grashoek,,3,00becd,000000,
127927,ARR,79,Horst/Sevenum - Panningen,,3,00becd,000000,
127928,ARR,80,Venray Station via Venray Centrum - Deurne,,3,00becd,000000,
127929,ARR,81,Venray via Wanssum - Well,,3,00becd,000000,
127930,ARR,83,Nijmegen - Venlo,,3,00becd,000000,
127931,ARR,84,Boxmeer - Gennep,,3,00becd,000000,
127932,ARR,85,Siebengewald - Boxmeer,,3,00becd,000000,
127933,ARR,86,Venlo via Greenport - Horst,,3,00becd,000000,
127934,ARR,87,Venlo via Horst/Sevenum - Venray,,3,00becd,000000,
127935,ARR,88,Venlo via Grubbenvorst - Venray Station,,3,00becd,000000,
127936,ARR,89,Venray via Horst/Lottum - Venlo,,3,00becd,000000,
127937,ARR,279,Lottum - Evertsoord,,3,00becd,000000,
127938,ARR,289,Venray Station - Horst,,3,00becd,000000,
127939,ARR,298,Merselo - Blitterswijck,,3,00becd,000000,
127940,ARR,1,Venlo Station via Tegelen - Kaldenkirchen,,3,ff00ff,000000,
127941,ARR,2,Blerick Klingerberg - Venlo Station,,3,800080,ffffff,
127942,ARR,3,Blerick Vossener - Venlo Station,,3,339966,000000,
127943,ARR,4,Venlo Station via Stalberg - Venlo Station.,,3,ffcc00,000000,
127944,ARR,5,Venlo Station via Noorderpoort - Venlo Station.,,3,0000ff,ffffff,
127945,ARR,1,Kitskensberg via Donderberg - Roermond Station,,3,ff00ff,000000,
127946,ARR,2,Roermond - Herten,,3,800080,ffffff,
127947,ARR,1,Weert Station - Weert Boshoven,,3,ff00ff,000000,
127948,ARR,2,Weert Station - Laar,,3,800080,ffffff,
127949,ARR,3,Weert Station - Leuken,,3,339966,000000,
127950,ARR,4,Weert Station - Altweerterheide,,3,ffcc00,000000,
127957,ARR,790,Weert via Ittervoort - Heythuysen,,3,00becd,000000,
127958,ARR,794,Boukoul - Roermond Leeuwen,,3,00becd,000000,
127959,ARR,796,Heythuysen - Nederweert,,3,00becd,000000,
127960,ARR,811,Vlinder Venlo,,3,00becd,000000,
127961,ARR,881,Vlinder Venray,,3,00becd,000000,
127962,ARR,1,Malberg via MUMC - De Heeg,,3,ff00ff,000000,
127963,ARR,2,Oud Caberg via Heer - De Heeg,,3,800080,ffffff,
127964,ARR,3,Wolder via Koningsplein - Nazareth/P+R Noord,,3,339966,000000,
127965,ARR,4,Pottenberg/Caberg via Scharn - Valkenburg,,3,ffcc00,000000,
127966,ARR,5,Daalhof via MUMC - Heugem,,3,0000ff,ffffff,
127967,ARR,6,Daalhof via De Geusselt - Amby,,3,00ffff,000000,
127968,ARR,7,MUMC/MECC via Sibemaweg - Caberg/Pottenberg,,3,ffff00,000000,
127969,ARR,8,Maastricht via Bemelen - Valkenburg,,3,7570b3,000000,
127970,ARR,9,Maastricht Kon Emmaplein via Borgharen - Bunde,,3,99cc00,000000,
127972,ARR,12,Maastricht Boschpoort - Villapark,,3,007446,ffffff,
127973,ARR,13,Maastricht Station - Kanne (B),,3,524fa2,ffffff,
127974,ARR,15,Daalhof via Station en MUMC - Eijsden,,3,00a886,000000,
127975,ARR,16,Sittard via Born - Obbicht,,3,00becd,000000,
127976,ARR,17,Sittard via NedCar/Holtum en Born - Sittard.,,3,00becd,000000,
127977,ARR,18,Sittard via Born en Holtum/NedCar - Sittard.,,3,00becd,000000,
127978,ARR,27,Kerkrade Parkstad Stadion - Herzogenrath,,3,00becd,000000,
127979,ARR,28,Nuth - Voerendaal,,3,00becd,000000,
127980,ARR,30,Maastricht via MA Airport - Sittard,,3,00becd,000000,
127981,ARR,32,Sittard via Stein / Beek en Geleen - Sittard.,,3,00becd,000000,
127982,ARR,33,Sittard via Geleen en Beek / Stein - Sittard.,,3,00becd,000000,
127983,ARR,35,Sittard via Susteren - Maaseik,,3,00becd,000000,
127984,ARR,36,Sittard via Schinveld - Brunssum,,3,00becd,000000,
127985,ARR,37,Sittard via Merkelbeek - Brunssum,,3,00becd,000000,
127986,ARR,39,Urmond via Berg a/d Maas - Sittard,,3,00becd,000000,
127987,ARR,40,Heerlen via Hoensbroek - Sittard,,3,00becd,000000,
127988,ARR,43,Heerlen via Simpelveld - Vaals,,3,00becd,000000,
127989,ARR,44,Heerlen via Parkstad Stadion - Aachen,,3,00becd,000000,
127990,ARR,47,Gulpen via Simpelveld - Parkstad Stadion,,3,00becd,000000,
127991,ARR,51,Valkenburg via Sibbe - Margraten,,3,00becd,000000,
127992,ARR,52,Heerlen via Hulsberg - Meerssen,,3,00becd,000000,
127993,ARR,53,Hoensbroek via Schinnen - Geleen,,3,00becd,000000,
127994,ARR,54,Gulpen via Valkenburg - Geleen,,3,00becd,000000,
127995,ARR,55,Gulpen via Ubachsberg - Heerlen,,3,00becd,000000,
127996,ARR,56,Valkenburg via Hoensbroek - Brunssum,,3,00becd,000000,
127997,ARR,57,Maastricht via Epen - Gulpen,,3,00becd,000000,
127998,ARR,59,Mamelis via Vijlen - Vaals,,3,00becd,000000,
127999,ARR,149,Gulpen via Epen en Drielandenpunt - Vaals,,3,ff8000,000000,
128000,ARR,1,Hoensbroek via Heerlen - Bleijerheide,,3,ff00ff,000000,
128001,ARR,2,Brunssum/Hoensbroek via Heerlen - Bleijerheide,,3,800080,ffffff,
128002,ARR,3,Schinveld via Brunssum - Heerlen,,3,339966,000000,
128003,ARR,4,Hoensbroek via Heerlen - Parkstad Stadion,,3,ffcc00,000000,
128004,ARR,5,Heerlen via Landgraaf - Parkstad Stadion,,3,0000ff,ffffff,
128005,ARR,6,Kerkrade via Eygelshoven - Heerlen,,3,00ffff,000000,
128006,ARR,7,Ubach over Worms via Heerlen - Zuyderland MC,,3,ffff00,000000,
128007,ARR,8,Ubach over Worms - Heerlen,,3,7570b3,000000,
128008,ARR,9,Kerkrade via Luckerheide - Landgraaf Station,,3,99cc00,000000,
128010,ARR,321,Heerlen via Neerbeek - Beek,,3,00becd,000000,
128011,ARR,322,Vaals - via Heerlen en Chemelot - Beek,,3,00becd,000000,
128012,ARR,332,Sittard via Chemelot - Beek,,3,00becd,000000,
128013,ARR,337,Brunssum via Sportzone - Chemelot,,3,00becd,000000,
128014,ARR,340,Hoensbroek via Sportzone - Chemelot,,3,00becd,000000,
128015,ARR,350,Maastricht via Gulpen - Aachen,,3,0000ff,ffffff,
128016,ARR,1,Sittard Station via Baandert - Kemperkoul,,3,ff00ff,000000,
128017,ARR,2,Sittard Station via Stadhuis - Kemperkoul,,3,800080,ffffff,
128018,ARR,3,Sittard via Lindenheuvel - Geleen,,3,339966,000000,
128019,ARR,4,Sittard via Munstergeleen - Geleen,,3,ffcc00,000000,
128039,ARR,723,Landgraaf Station - Ubach Palenberg,,3,00becd,000000,
128040,ARR,791,Meerssen via Valkenburg - Eijsden,,3,00becd,000000,
128041,ARR,797,Beek-Elsloo via Geulle - Meerssen,,3,00becd,000000,
128042,ARR,SB3,Geilenkirchen - Sittard,,3,00becd,000000,
128043,ARR,805,Vlinder Sittard Kemperkoul,,3,00becd,000000,
128044,ARR,42,Tiel - Druten,,3,00becd,000000,
128045,ARR,44,Tiel via Maurik - Wageningen,,3,00becd,000000,
128046,ARR,45,Tiel via Ochten - Wageningen,,3,00becd,000000,
128047,ARR,46,Tiel - Culemborg,,3,00becd,000000,
128048,ARR,47,Geldermalsen - Gorinchem,,3,00becd,000000,
128049,ARR,49,Zaltbommel - Brakel,,3,00becd,000000,
128050,ARR,67,Kerkdriel - Zaltbommel,,3,00becd,000000,
128051,ARR,68,Zaltbommel - Poederoijen,,3,00becd,000000,
128052,ARR,85,Druten - Nijmegen,,3,00becd,000000,
128053,ARR,146,Culemborg - Vianen,,3,00becd,000000,
128054,ARR,165,Druten - 's-Hertogenbosch,,3,00becd,000000,
128055,ARR,166,Well - 's-Hertogenbosch,,3,00becd,000000,
128056,ARR,237,Heteren - Kesteren,,3,98c818,000000,
128057,ARR,244,Tiel - Zoelen,,3,98c818,000000,
128058,ARR,245,Tiel Station - Tiel Oost,,3,98c818,000000,
128059,ARR,248,Tiel - Zaltbommel,,3,98c818,000000,
128060,ARR,260,Geldermalsen - Leerdam,,3,98c818,000000,
128061,ARR,261,Geldermalsen via Est - Geldermalsen,,3,800080,ffffff,
128062,ARR,262,Geldermalsen - Tricht,,3,98c818,000000,
128063,ARR,263,Maurik - Beusichem,,3,98c818,000000,
128064,ARR,265,Beneden-Leeuwen - Dreumel,,3,98c818,000000,
128065,ARR,266,Zaltbommel - Wijk en Aalburg,,3,98c818,000000,
128066,ARR,267,Hedel - Zaltbommel,,3,98c818,000000,
128067,ARR,268,Zaltbommel - Giessen,,3,98c818,000000,
128068,ARR,543,Tiel - Geldermalsen,,3,0000a0,ffffff,
128081,ARR,673,Leerdam - Gorinchem,,3,00becd,000000,
128082,ARR,840,Tiel - Maurik,,3,ff6e1d,000000,
128083,ARR,860,Vlinder Bommelerwaard,,3,ff6e1d,000000,
128138,ARR,C11,Bocholt - Aalten,,3,808080,000000,
128139,ARR,23,Borculo - Doetinchem,,3,00becd,000000,
128140,ARR,24,'s-Heerenberg - Doetinchem,,3,00becd,000000,
128141,ARR,27,Arnhem via Giesbeek - Doetinchem,,3,00becd,000000,
128142,ARR,28,Gendringen - Doetinchem,,3,0000ff,ffffff,
128143,ARR,29,Arnhem via Rheden - Doetinchem,,3,00becd,000000,
128144,ARR,40,Dinxperlo via Terborg - Doetinchem,,3,00becd,000000,
128145,ARR,51,Vorden - Doetinchem,,3,00becd,000000,
128146,ARR,52,Laren - Lochem,,3,00becd,000000,
128147,ARR,57,Deventer - Borculo,,3,00becd,000000,
128148,ARR,58,Zutphen - Borculo,,3,00becd,000000,
128149,ARR,72,Neede - Lichtenvoorde,,3,00becd,000000,
128150,ARR,73,Enschede - Winterswijk,,3,00becd,000000,
128151,ARR,74,Enschede - Doetinchem,,3,00becd,000000,
128152,ARR,81,Zutphen - Deventer,,3,00becd,000000,
128153,ARR,82,Zutphen - Doetinchem,,3,00becd,000000,
128154,ARR,83,Zutphen via Warnsveld - Zutphen,,3,00becd,000000,
128155,ARR,84,Zutphen via Zuidwijken - Zutphen,,3,00becd,000000,
128156,ARR,174,Varsseveld - Westendorp,,3,98c818,000000,
128157,ARR,191,Ruurlo - Aalten,,3,98c818,000000,
128158,ARR,193,Zutphen via Wichmond - Kranenburg,,3,98c818,000000,
128159,ARR,194,Zelhem via Dinxperlo - Aalten,,3,98c818,000000,
128160,ARR,195,Megchelen - Terborg,,3,98c818,000000,
128161,ARR,196,Nieuw-Dijk via Wehl - 's-Heerenberg,,3,98c818,000000,
128162,ARR,197,'s-Heerenberg - Terborg,,3,98c818,000000,
128163,ARR,198,Neede via Borculo - Groenlo,,3,98c818,000000,
128164,ARR,199,Haaksbergen via Rekken - Eibergen,,3,98c818,000000,
128165,ARR,428,Dinxperlo via Gendringen - Doetinchem,,3,0000ff,ffffff,
128166,ARR,450,Zutphen via Laren - Zutphen,,3,00becd,000000,
128167,ARR,458,Borculo via Lochem en Ruurlo - Borculo,,3,00becd,000000,
128168,ARR,480,Zutphen via Warnsveld en Zuidwijken - Zutphen,,3,00becd,000000,
128169,ARR,612,Doetinchem Station - Tweede Loolaan,,3,00becd,000000,
128170,ARR,623,Doetinchem Station - Graafschap College,,3,00becd,000000,
128171,ARR,627,Giesbeek - Doetinchem,,3,00becd,000000,
128172,ARR,628,Dinxperlo via Ulft - Doetinchem,,3,00becd,000000,
128173,ARR,651,Zutphen - Doetinchem,,3,00becd,000000,
128174,ARR,656,Doetinchem - Apeldoorn,,3,00becd,000000,
128175,ARR,697,Stokkum - Silvolde,,3,00becd,000000,
128176,ARR,850,Vlinder Gorssel-Laren,,3,ff6e1d,000000,
128177,ARR,852,Vlinder Lochem-Laren,,3,ff6e1d,000000,
128178,ARR,858,Vorden - Borculo - Vorden,,3,00becd,000000,
128592,ARR,401,Groningen - Leer,,3,,,
128593,ARR,620,Weener - Leer,,3,,,
130241,ARR,104,Wandelvierdaagse Valkenburg - Berg en Terblijt,,3,,,
130242,ARR,79,Horst Station - Toverland,,3,,,
130380,ARR,672,Roermond - Panningen,,3,00becd,000000,
130381,ARR,674,Ospel - Weert,,3,00becd,000000,
130382,ARR,679,Horst/Sevenum - Panningen,,3,00becd,000000,
130383,ARR,683,Well - Venlo,,3,00becd,000000,
130384,ARR,684,Boxmeer - Gennep,,3,00becd,000000,
130385,ARR,687,Venlo - Horst,,3,00becd,000000,
130388,ARR,601,Zuyd Hogeschool via Heerlerbaan/Station - Kerkrade,,3,00becd,000000,
130389,ARR,603,Brunssum via Heerlen - Parkstad Stadion,,3,00becd,000000,
130390,ARR,606,Kerkrade via Eygelshoven - Zuyd Hogeschool,,3,00becd,000000,
130391,ARR,615,Maastricht - MUMC,,3,00becd,000000,
130392,ARR,616,Sittard via Born - Obbicht,,3,00becd,000000,
130393,ARR,617,Sittard via NedCar - Holtum,,3,00becd,000000,
130394,ARR,618,Sittard via NedCar - Holtum,,3,00becd,000000,
130395,ARR,632,Sittard Station - Chemelot Campus,,3,00becd,000000,
130396,ARR,637,Sittard Sportzone - Brunssum,,3,00becd,000000,
130397,ARR,639,Urmond via Berg a/d Maas - Sittard,,3,00becd,000000,
130398,ARR,640,Sittard Station - Sittard Sportzone,,3,00becd,000000,
130399,ARR,643,Heerlen via Parkstad Stadion - Vaals,,3,00becd,000000,
130400,ARR,647,Gulpen via Simpelveld - Parkstad Stadion,,3,00becd,000000,
130401,ARR,650,Bocholtz via Gulpen - Maastricht Centrum,,3,00becd,000000,
130402,ARR,652,Heerlen via Zuyd Hogeschool - Voerendaal,,3,00becd,000000,
130403,ARR,655,Gulpen via Ubachsberg - Heerlen,,3,00becd,000000,
130404,ARR,657,Mheer via Banholt - Gulpen,,3,00becd,000000,
130405,ARR,658,Gulpen - Heerlen,,3,00becd,000000,
130406,ARR,659,Maastricht via Gulpen - Vaals,,3,00becd,000000,
130407,ARR,626,Hedel - Gorinchem,,3,00becd,000000,
130408,ARR,641,Lienden/Eck en Wiel - Culemborg,,3,00becd,000000,
130409,ARR,647,Enspijk via Geldermalsen - Gorinchem,,3,00becd,000000,
130410,ARR,648,Zaltbommel - Tiel,,3,00becd,000000,
130411,ARR,649,Brakel - Zaltbommel,,3,00becd,000000,
130412,ARR,650,Leerdam - Culemborg,,3,00becd,000000,
130413,ARR,660,Asperen - Leerdam,,3,00becd,000000,
130414,ARR,664,Zaltbommel - Heerewaarden,,3,00becd,000000,
130415,ARR,665,Dreumel - 's-Hertogenbosch,,3,00becd,000000,
130416,ARR,667,Kerkdriel - Zaltbommel,,3,00becd,000000,
130417,ARR,668,Velddriel - Andel,,3,00becd,000000,
130418,ARR,669,Zaltbommel - Wijk en Aalburg,,3,00becd,000000,
131706,ARR,10,P+R Noord via Centrum - Heer,,3,e00000,ffffff,
131707,ARR,10,Heerlen via Parkstad Stadion - Avantis,,3,e00000,ffffff,
131719,ARR,10,P+R Noord via Centrum - Heer,,3,e00000,ffffff,
131720,ARR,10,Heerlen via Parkstad Stadion - Avantis,,3,e00000,ffffff,
127483,BN,823,Lijn 823 TVV Zwolle - Enschede,,3,,,
127804,BRAVO:ARR,82,Boxmeer - Venray Centrum,,3,00becd,000000,
128319,BRAVO:ARR,6,Centraal Station - Galder/Meersel Dreef,,3,a87bb6,000000,
128320,BRAVO:ARR,7,Nieuw Wolfslaar via CS - Heusdenhout,,3,fdb515,000000,
128324,BRAVO:ARR,25,Station - Bergse Plaat,,3,953192,ffffff,
128325,BRAVO:ARR,1,Tolberg West - Kortendijk,,3,006768,ffffff,
128326,BRAVO:ARR,2,Langdonk - Tolberg Oost,,3,409599,000000,
128327,BRAVO:ARR,3,Kortendijk - Kroeven,,3,f68a33,000000,
128328,BRAVO:ARR,4,Station - WVS,,3,006fba,ffffff,
128329,BRAVO:ARR,103,Willemstad via Oud Gastel - Roosendaal,,3,ee4a9a,000000,
128330,BRAVO:ARR,104,Hoogerheide - Roosendaal,,3,fdb515,000000,
128331,BRAVO:ARR,105,Bergen op Zoom - Ossendrecht,,3,00bbf2,000000,
128332,BRAVO:ARR,106,Bergen op Zoom - Putte,,3,d71920,ffffff,
128333,BRAVO:ARR,110,Dinteloord via Bergen op Zoom - Ossendrecht,,3,006fba,ffffff,
128334,BRAVO:ARR,111,Steenbergen via Dinteloord - Roosendaal,,3,f9e63d,000000,
128335,BRAVO:ARR,112,Roosendaal via Heerle - Bergen op Zoom,,3,96ca4f,000000,
128336,BRAVO:ARR,115,Breda - Zundert,,3,d71920,ffffff,
128337,BRAVO:ARR,117,Breda via Zevenbergen - Fijnaart,,3,00757a,ffffff,
128338,BRAVO:ARR,119,Breda via Prinsenbeek - Zevenbergen,,3,d71920,ffffff,
128339,BRAVO:ARR,120,Werkendam - Gorinchem,,3,fff200,000000,
128340,BRAVO:ARR,121,'s-Hertogenbosch - Gorinchem,,3,ec008c,000000,
128341,BRAVO:ARR,122,Breda - Lage Zwaluwe,,3,00bcf2,000000,
128342,BRAVO:ARR,123,Breda via Made - Raamsdonksveer,,3,ee4a9a,000000,
128343,BRAVO:ARR,130,Breda via Rijen - Gilze,,3,0069ac,ffffff,
128344,BRAVO:ARR,132,Breda - Baarle-Nassau,,3,00757a,ffffff,
128345,BRAVO:ARR,134,Raamsdonksveer - Waalwijk,,3,,,
128365,BRAVO:ARR,230,Rijen via Oosterhout - 's Gravenmoer,,3,953192,ffffff,
128366,BRAVO:ARR,231,Waalwijk via 's-Gravenmoer - Rijen,,3,953192,ffffff,
128367,BRAVO:ARR,233,Waalwijk - Wijk en Aalburg Kromme Nol,,3,953192,ffffff,
128743,BRAVO:ARR,1,Hoge Vucht via CS - Nieuw Wolfslaar/Bavel,,3,34a945,000000,
128745,BRAVO:ARR,2,Hoge Vucht via CS - Haagse Beemden,,3,97cb64,000000,
128750,BRAVO:ARR,5,Centraal Station - Heusdenhout,,3,953192,ffffff,
128752,BRAVO:ARR,8,Centraal Station - BUas/Ignatiusstraat,,3,7670b3,000000,
128754,BRAVO:ARR,9,Centraal Station - Avans/Loevesteinstraat,,3,409599,000000,
128757,BRAVO:ARR,12,Bravis Ziekenhuis - Bergen op Zoom,,3,96ca4f,000000,
128773,BRAVO:ARR,200,Dinteloord via Heijningen - Fijnaart,,3,953192,ffffff,
128785,BRAVO:ARR,218,Zevenbergschen Hoek - Zevenbergen,,3,953192,ffffff,
128788,BRAVO:ARR,220,Klein Zundert via Achtmaal - Roosendaal,,3,953192,ffffff,
128794,BRAVO:ARR,226,Buurstede/Den Hout - Centrum,,3,953192,ffffff,
129996,BRAVO:ARR,1,Hoge Vucht via CS - Heusdenhout,,3,34a945,000000,
129997,BRAVO:ARR,2,Hoge Vucht via CS - Kievitsloop,,3,97cb64,000000,
129998,BRAVO:ARR,3,Haagse Beemden via CS - Nieuw Wolfslaar,,3,006fba,ffffff,
129999,BRAVO:ARR,4,Princenhage via CS - Haagse Beemden,,3,f68a33,000000,
130000,BRAVO:ARR,5,Nieuw Wolfslaar via CS - Heusdenhout,,3,fdb515,000000,
130001,BRAVO:ARR,8,Centraal Station - BUas/Ignatiusstraat,,3,ec008c,000000,
130002,BRAVO:ARR,9,Centraal Station - Avans/Amphia ziekenhuis,,3,f173ac,000000,
130003,BRAVO:ARR,11,Borchwerf via Station - Kortendijk,,3,f9e63d,000000,
130004,BRAVO:ARR,12,Station via Kroeven - Langdonk,,3,409599,000000,
130005,BRAVO:ARR,161,Bergen op Zoom via Wouw - Roosendaal Kortendijk,,3,953192,ffffff,
130006,BRAVO:ARR,162,Roosendaal Tolberg via Rucphen - Etten-Leur,,3,77c043,000000,
130007,BRAVO:ARR,163,Willemstad via Oud Gastel - Roosendaal Tolberg,,3,ee4a9a,000000,
130008,BRAVO:ARR,164,Roosendaal via Hoogerheide - Ossendrecht Postbaan,,3,fdb515,000000,
130009,BRAVO:ARR,170,Breda via Rijen - Gilze AZC,,3,f9e63d,000000,
130010,BRAVO:ARR,171,Breda - Bavel,,3,409599,000000,
130011,BRAVO:ARR,172,Breda - Lage Zwaluwe,,3,f15b67,000000,
130012,BRAVO:ARR,173,Breda via Zevenbergen - Fijnaart,,3,00757a,ffffff,
130013,BRAVO:ARR,174,Made via Waalwijk - Wijk en Aalburg Kromme Nol,,3,8dc63f,000000,
130014,BRAVO:ARR,175,Chaam - Ulicoten,,3,00757a,ffffff,
130015,BRAVO:ARR,176,Breda via Galder - Meersel Dreef,,3,953192,ffffff,
130016,BRAVO:ARR,177,Lage Zwaluwe - Port of Moerdijk,,3,77c043,000000,
130017,BRAVO:ARR,180,Werkendam - Sleeuwijk Tol,,3,f9ed32,000000,
130018,BRAVO:ARR,181,'s-Hertogenbosch via Altena - Gorinchem,,3,00bcf2,000000,
130019,BRAVO:ARR,200,Dinteloord - Fijnaart,,3,953192,ffffff,
130020,BRAVO:ARR,205,Rijen via Oosterhout - 's Gravenmoer,,3,953192,ffffff,
130021,BRAVO:ARR,206,Waalwijk via 's-Gravenmoer - Rijen,,3,953192,ffffff,
130022,BRAVO:ARR,208,Waalwijk - Wijk en Aalburg Kromme Nol,,3,953192,ffffff,
130023,BRAVO:ARR,210,Klundert - Oudenbosch,,3,953192,ffffff,
130024,BRAVO:ARR,211,Nispen via Roosendaal - Oudenbosch,,3,953192,ffffff,
130025,BRAVO:ARR,212,Steenbergen via Moerstraten - Wouw,,3,953192,ffffff,
130026,BRAVO:ARR,213,Oud Gastel via Kruisland - Steenbergen,,3,953192,ffffff,
130027,BRAVO:ARR,214,Anna Jacobapolder - Steenbergen,,3,953192,ffffff,
130028,BRAVO:ARR,215,Grauwe Polder via Centrum - Leur,,3,953192,ffffff,
130029,BRAVO:ARR,216,Prinsenbeek - Etten-Leur,,3,953192,ffffff,
130030,BRAVO:ARR,218,Zevenbergschen Hoek - Zevenbergen,,3,953192,ffffff,
130031,BRAVO:ARR,219,Zevenbergen - Etten-Leur,,3,953192,ffffff,
130032,BRAVO:ARR,220,Klein Zundert - Roosendaal,,3,953192,ffffff,
130033,BRAVO:ARR,221,Almkerk via Giessen en Sleeuwijk - Almkerk,,3,953192,ffffff,
130034,BRAVO:ARR,223,Almkerk - Waalwijk,,3,953192,ffffff,
130035,BRAVO:ARR,224,Drimmelen via Made - Oosterhout,,3,953192,ffffff,
130036,BRAVO:ARR,225,Zundert - Etten-Leur,,3,953192,ffffff,
130037,BRAVO:ARR,226,Buurstede/Den Hout - Oosterhout,,3,953192,ffffff,
130038,BRAVO:ARR,227,Hank via Wijk en Aalburg - Waalwijk,,3,953192,ffffff,
130039,BRAVO:ARR,228,Almkerk - Wijk en Aalburg Kromme Nol,,3,953192,ffffff,
130040,BRAVO:ARR,229,Almkerk - Raamsdonksveer,,3,953192,ffffff,
130058,BRAVO:ARR,400,Oosterhout - Utrecht,,3,009da5,000000,
130059,BRAVO:ARR,401,Breda - Utrecht,,3,009da5,000000,
130060,BRAVO:ARR,402,Breda - Gorinchem,,3,009da5,000000,
130061,BRAVO:ARR,500,Oosterhout - Utrecht,,3,5c2d91,ffffff,
130062,BRAVO:ARR,501,Breda - Utrecht,,3,5c2d91,ffffff,
130063,BRAVO:ARR,502,Breda - Gorinchem,,3,5c2d91,ffffff,
130254,BRAVO:ARR,90,Oss - 's-Hertogenbosch,,3,,,
130255,BRAVO:ARR,91,Uden - Cuijk,,3,,,
130256,BRAVO:ARR,92,Grave - Cuijk,,3,,,
130257,BRAVO:ARR,96,Grave - Oss,,3,,,
130258,BRAVO:ARR,99,Nijmegen - Uden,,3,,,
130259,BRAVO:ARR,131,Tilburg - Gilze,,3,,,
130260,BRAVO:ARR,135,Wijk en Aalburg - 's-Hertogenbosch,,3,0000ff,ffffff,
130261,BRAVO:ARR,136,Tilburg  via Waalwijk - 's-Hertogenbosch,,3,,,
130262,BRAVO:ARR,137,Tilburg - Baarle-Nassau,,3,0000ff,ffffff,
130263,BRAVO:ARR,140,Tilburg  via Oisterwijk - 's-Hertogenbosch,,3,,,
130264,BRAVO:ARR,141,Tilburg  via Moergestel - Best,,3,,,
130265,BRAVO:ARR,142,Tilburg  via Hilvarenbeek - Best,,3,,,
130266,BRAVO:ARR,143,Tilburg via Hilvarenbeek - Reusel,,3,,,
130267,BRAVO:ARR,154,'s-Hertogenbosch - Eindhoven,,3,,,
130268,BRAVO:ARR,156,'s-Hertogenbosch - Eindhoven,,3,,,
130269,BRAVO:ARR,157,Oss - Eindhoven,,3,,,
130270,BRAVO:ARR,158,Veghel - 's-Hertogenbosch,,3,,,
130271,BRAVO:ARR,203,Liempde - 's-Hertogenbosch,,3,,,
130272,BRAVO:ARR,204,Best - Schijndel,,3,,,
130273,BRAVO:ARR,207,'s-Hertogenbosch - Cromvoirt,,3,,,
